item,year,runtime_min,imdbId,votes
973,1941,135,33891,1008.0
974,1938,96,29855,149.0
975,1937,93,29588,29.0
976,1932,80,22879,462.0
977,1936,66,27980,12.0
979,1995,85,114007,50.0
980,1985,95,93229,136.0
981,1997,95,118927,232.0
982,1955,115,48491,624.0
983,1995,96,113730,22.0
984,1995,99,117357,248.0
985,1995,77,117669,62.0
986,1996,107,116329,3371.0
987,1997,103,118742,293.0
988,1996,116,116442,557.0
989,1995,127,114354,81.0
990,1996,101,117011,984.0
991,1996,133,117039,2712.0
992,1996,95,117473,282.0
993,1996,119,116635,254.0
994,1996,109,115678,5591.0
996,1996,101,116830,3564.0
997,1996,110,115847,230.0
998,1996,123,117603,865.0
999,1996,104,115438,3278.0
1000,1996,88,115994,222.0
1001,1979,94,83587,43.0
1002,1996,88,116167,148.0
1003,1996,118,116259,1723.0
1004,1996,91,116421,1670.0
1005,1996,104,116000,2447.0
1006,1996,113,115862,1643.0
1007,1975,100,72653,1908.0
1008,1955,93,47977,828.0
1009,1975,97,72951,2790.0
1010,1968,108,64603,2766.0
1011,1974,88,71607,1657.0
1012,1957,83,50798,3828.0
1013,1961,129,55277,5346.0
1014,1960,134,54195,1744.0
1015,1993,84,107131,4366.0
1016,1959,104,53271,1543.0
1017,1960,126,54357,3709.0
1018,1965,116,59793,1310.0
1019,1954,127,46672,7225.0
1020,1993,98,106611,8163.0
1021,1994,102,109127,4184.0
1022,1950,74,42332,11387.0
1023,1968,25,63819,3542.0
1024,1944,71,38166,1212.0
1025,1963,79,57546,6715.0
1026,1948,79,41890,129.0
1027,1991,143,102798,9593.0
1028,1964,139,58331,17011.0
1029,1941,64,33563,10926.0
1030,1977,128,76538,3556.0
1031,1971,117,66817,5009.0
1032,1951,75,43274,9837.0
1033,1981,83,82406,5230.0
1034,1996,102,116361,1628.0
1035,1965,172,59742,17154.0
1036,1988,132,95016,40284.0
1037,1992,108,104692,7836.0
1038,1996,103,118044,248.0
1039,1995,85,114597,63.0
1040,1996,95,117582,161.0
1041,1996,136,117589,6054.0
1042,1996,108,117887,9707.0
1043,1996,93,117924,1270.0
1044,1996,125,117791,537.0
1045,1996,105,116928,51.0
1046,1996,90,115640,1439.0
1047,1996,121,116908,9873.0
1049,1996,110,116409,5633.0
1050,1996,112,116913,1808.0
1051,1996,95,117958,1425.0
1052,1996,113,117400,49.0
1053,1996,101,117202,220.0
1054,1996,120,116404,818.0
1055,1997,103,120107,362.0
1056,1996,123,116722,767.0
1057,1996,101,116242,3745.0
1058,1996,105,115600,140.0
1059,1996,120,117509,12541.0
1060,1996,96,117802,10834.0
1061,1996,147,117665,10473.0
1062,1996,122,117781,81.0
1063,1996,96,116714,167.0
1064,1996,81,115491,3721.0
1065,1950,88,43140,22.0
1066,1937,109,29546,1519.0
1067,1937,101,28757,154.0
1068,1947,86,39286,366.0
1069,1944,95,37101,842.0
1070,1952,81,44863,68.0
1071,1993,120,109823,61.0
1073,1971,100,67992,33411.0
1075,1994,85,111622,145.0
1076,1961,100,55018,580.0
1077,1973,89,70707,7891.0
1078,1971,82,66808,3942.0
1079,1988,108,95159,22088.0
1080,1979,94,79470,25221.0
1081,1982,134,84865,4139.0
1082,1972,110,68334,1959.0
1083,1965,160,59243,1639.0
1084,1967,111,61418,11095.0
1085,1958,86,52027,1364.0
1086,1954,105,46912,6800.0
1087,1995,135,113731,295.0
1088,1987,100,92890,14100.0
1089,1992,99,105236,37331.0
1090,1986,120,91763,18825.0
1091,1989,97,98627,6138.0
1092,1992,127,103772,13203.0
1093,1991,140,101761,9238.0
1094,1992,112,104036,13547.0
1095,1992,100,104348,6978.0
1096,1982,150,84707,4138.0
1097,1982,115,83866,40328.0
1098,1994,84,117577,136.0
1099,1938,69,29992,2307.0
1100,1990,107,99371,6350.0
1101,1986,110,92099,23448.0
1102,1996,97,115531,86.0
1103,1955,111,48545,7220.0
1104,1951,122,44081,7774.0
1105,1996,85,115885,1014.0
1106,1996,87,116859,44.0
1107,1991,84,102336,98.0
1109,1996,87,115870,15.0
1110,1995,105,115684,36.0
1111,1996,80,117040,1984.0
1112,1995,92,117284,405.0
1113,1996,114,115580,1125.0
1114,1996,99,116378,517.0
1115,1995,88,114472,44.0
1116,1995,90,113057,181.0
1117,1996,118,116581,263.0
1118,1996,90,114622,35.0
1119,1995,90,112907,186.0
1120,1996,130,117318,10497.0
1121,1995,100,116422,132.0
1122,1994,73,114147,22.0
1123,1996,105,117320,218.0
1124,1981,109,82846,5086.0
1125,1975,113,72081,6175.0
1126,1991,103,101775,3456.0
1127,1989,140,96754,19492.0
1128,1980,89,80749,1985.0
1129,1981,99,82340,10691.0
1130,1981,91,82533,2142.0
1131,1986,120,91288,3556.0
1132,1986,113,91480,3249.0
1133,1994,87,111357,117.0
1134,1993,90,107274,63.0
1135,1980,109,81375,4290.0
1136,1975,91,71853,40866.0
1137,1996,79,116587,77.0
1138,1995,93,112777,55.0
1139,1996,110,116245,29.0
1140,1996,110,116212,41.0
1141,1995,98,113328,8.0
1142,1995,78,116403,69.0
1143,1996,123,117968,63.0
1144,1996,86,116886,176.0
1145,1996,96,117677,61.0
1146,1995,74,112759,42.0
1147,1996,88,118147,4084.0
1148,1993,30,108598,17337.0
1149,1994,62,110173,63.0
1150,1982,112,84589,1712.0
1151,1994,97,109781,411.0
1152,1948,79,40427,186.0
1153,1948,79,40723,164.0
1154,1947,92,39881,123.0
1155,1986,92,92281,10.0
1156,1944,84,34493,51.0
1157,1946,110,39004,39.0
1158,1935,65,26465,17.0
1159,1935,75,26656,20.0
1160,1934,62,25799,44.0
1161,1979,142,78875,1601.0
1162,1972,154,69198,827.0
1163,1994,128,110521,251.0
1164,1967,87,60304,206.0
1165,1996,85,115715,42.0
1166,1997,97,113031,43.0
1167,1996,112,116059,927.0
1168,1996,80,115610,216.0
1169,1990,98,99028,330.0
1170,1995,90,112483,177.0
1171,1992,102,103850,3441.0
1172,1988,155,95765,11452.0
1173,1989,124,97108,3309.0
1174,1994,92,109942,110.0
1175,1991,99,101700,8359.0
1176,1991,98,101765,1972.0
1177,1991,95,101811,1926.0
1178,1957,88,50825,4508.0
1179,1990,110,99703,7094.0
1180,1991,113,102014,487.0
1181,1997,91,120121,110.0
1183,1996,162,116209,18014.0
1184,1991,96,102426,1084.0
1185,1989,103,97937,6516.0
1186,1989,100,98724,8643.0
1187,1992,135,105107,1234.0
1188,1992,94,105488,8678.0
1189,1988,101,96257,3042.0
1190,1989,101,101026,1687.0
1191,1991,120,102370,1686.0
1192,1990,71,100332,1224.0
1193,1975,133,73486,42181.0
1194,1978,86,78446,2993.0
1196,1980,124,80684,65822.0
1197,1987,98,93779,42878.0
1198,1981,115,82971,63505.0
1199,1985,132,88846,17032.0
1200,1986,137,90605,34572.0
1201,1966,161,60196,19731.0
1202,1987,107,94336,1867.0
1203,1957,96,50083,17931.0
1204,1962,218,56172,15415.0
1206,1971,136,66921,32436.0
1207,1962,129,56592,17988.0
1208,1979,147,78788,28986.0
1209,1968,165,64116,5952.0
1210,1983,131,86190,66023.0
1211,1987,128,93191,4181.0
1212,1949,104,41959,7980.0
1213,1990,145,99685,35934.0
1214,1979,117,78748,39282.0
1215,1992,81,106308,14444.0
1216,1988,168,95250,2003.0
1217,1985,162,89881,5705.0
1218,1989,111,97202,3075.0
1219,1960,109,54215,24234.0
1220,1980,133,80455,23154.0
1221,1974,202,71562,38875.0
1222,1987,116,93058,27809.0
1223,1989,24,104361,9205.0
1224,1989,137,97499,4943.0
1225,1984,160,86879,23768.0
1226,1952,129,45061,2417.0
1227,1984,229,87843,5142.0
1228,1980,129,81398,11824.0
1230,1977,93,75686,19355.0
1231,1983,193,86197,8790.0
1232,1979,162,79944,2732.0
1233,1981,149,82096,15936.0
1234,1973,129,70735,17906.0
1235,1971,91,67185,9937.0
1236,1990,107,103130,1029.0
1237,1957,96,50976,5492.0
1238,1983,111,85859,3365.0
1240,1984,107,88247,42254.0
1241,1992,104,103873,3046.0
1242,1989,122,97441,13871.0
1243,1990,117,100519,4473.0
1244,1979,96,79522,10249.0
1245,1990,115,100150,7064.0
1246,1989,128,97165,27452.0
1247,1967,106,61722,20769.0
1248,1958,95,52311,5333.0
1249,1990,117,100263,10447.0
1250,1957,161,50212,14701.0
1251,1963,138,56801,3809.0
1252,1974,130,71315,19084.0
1253,1951,92,43456,7253.0
1254,1948,126,40897,5932.0
1255,1987,91,92610,2238.0
1256,1933,69,23969,6312.0
1257,1985,97,88794,5902.0
1258,1980,146,81505,32129.0
1259,1986,89,92005,25115.0
1260,1931,117,22100,5056.0
1261,1987,84,92991,9583.0
1262,1963,172,57115,12748.0
1263,1978,183,77416,12803.0
1264,1981,117,82269,2752.0
1265,1993,101,107048,40836.0
1266,1992,130,105695,16627.0
1267,1962,126,56218,10294.0
1268,1990,102,100436,3351.0
1269,1943,118,36613,7824.0
1270,1985,116,88763,57493.0
1271,1991,130,101921,10540.0
1272,1970,172,66206,9508.0
1273,1986,107,90967,3077.0
1274,1988,124,94625,10035.0
1275,1986,116,91203,13201.0
1276,1967,127,61512,13339.0
1277,1990,137,99334,4444.0
1278,1974,106,72431,17814.0
1279,1991,129,102536,2812.0
1280,1991,125,101640,3609.0
1281,1940,125,32553,4881.0
1282,1940,125,32455,14715.0
1283,1952,85,44706,5677.0
1284,1946,114,38355,6470.0
1285,1988,103,97493,13065.0
1286,1980,103,81534,2353.0
1287,1959,212,52618,10599.0
1288,1984,82,88258,18607.0
1289,1982,86,85809,3231.0
1290,1987,95,94006,2598.0
1291,1989,127,97576,42043.0
1292,1979,130,78841,7308.0
1293,1982,191,83987,11877.0
1295,1988,171,96332,3711.0
1296,1985,117,91867,7470.0
1297,1985,108,89886,4749.0
1298,1982,95,84503,7570.0
1299,1984,141,87553,8052.0
1300,1985,101,89606,3744.0
1301,1956,98,49223,4179.0
1302,1989,107,97351,14563.0
1303,1975,129,73341,3881.0
1304,1969,110,64115,17838.0
1305,1984,145,87884,2802.0
1306,1991,158,101458,1139.0
1307,1989,95,98635,26020.0
1308,1995,86,113369,28.0
1309,1995,93,114089,34.0
1310,1996,84,116589,401.0
1311,1996,97,117550,164.0
1312,1996,120,116293,355.0
1313,1996,93,116953,123.0
1314,1996,90,115754,52.0
1315,1996,75,114093,67.0
1316,1983,\N,115548,49.0
1317,1996,135,116601,347.0
1318,1995,90,112537,186.0
1319,1996,87,107314,28.0
1320,1992,114,103644,16293.0
1321,1981,97,82010,9175.0
1322,1992,95,103678,309.0
1323,1983,105,85159,459.0
1324,1996,97,115535,253.0
1325,1993,91,106262,297.0
1326,1982,104,83550,639.0
1327,1979,117,78767,3602.0
1328,1990,91,99030,292.0
1329,1974,103,71233,380.0
1330,1986,89,90655,1009.0
1331,1977,113,75704,432.0
1332,1987,114,92632,767.0
1333,1963,119,56869,13657.0
1334,1958,86,51418,2980.0
1335,1980,92,82083,227.0
1336,1991,88,101492,485.0
1337,1945,78,37549,736.0
1339,1992,128,103874,11860.0
1340,1935,75,26138,2541.0
1341,1976,116,74258,448.0
1342,1992,99,103919,4049.0
1343,1991,128,101540,10762.0
1344,1962,106,55824,4883.0
1345,1976,98,74285,10767.0
1346,1982,118,83722,1831.0
1347,1984,91,87800,9623.0
1348,1922,94,13442,4515.0
1349,1988,97,91651,131.0
1350,1976,111,75005,6632.0
1351,1996,101,115710,418.0
1352,1996,94,115495,816.0
1353,1996,126,117057,2313.0
1354,1996,159,115751,4338.0
1355,1997,101,119791,869.0
1356,1996,111,117731,22492.0
1357,1996,105,117631,9156.0
1358,1996,135,117666,15264.0
1359,1996,89,116705,4537.0
1360,1982,130,84116,65.0
1361,1996,150,117293,1821.0
1363,1996,123,117372,1843.0
1364,1995,118,113557,102.0
1365,1996,102,117477,1205.0
1366,1996,124,115988,2184.0
1367,1996,103,115433,10525.0
1368,1951,99,42354,49.0
1369,1994,110,110171,106.0
1370,1990,124,99423,18415.0
1371,1979,132,79945,11681.0
1372,1991,110,102975,12577.0
1373,1989,107,98382,8893.0
1374,1982,113,84726,18024.0
1375,1984,105,88170,12663.0
1376,1986,119,92007,15376.0
1377,1992,126,103776,15120.0
1378,1988,107,96487,8107.0
1379,1990,104,100994,3183.0
1380,1978,110,77631,19077.0
1381,1982,115,84021,4247.0
1382,1990,93,100114,1083.0
1383,1996,77,115471,151.0
1384,1996,97,117773,131.0
1385,1992,103,105690,7425.0
1386,1958,80,52287,34.0
1387,1975,124,73195,26495.0
1388,1978,116,77766,5289.0
1389,1983,99,85750,2203.0
1390,1996,101,117119,1735.0
1391,1996,106,116996,20078.0
1392,1996,106,115906,1784.0
1393,1996,139,116695,25884.0
1394,1987,94,93822,17330.0
1395,1987,112,94155,2372.0
1396,1992,126,105435,13880.0
1397,1996,98,115633,663.0
1398,1996,113,116621,894.0
1399,1996,98,116999,1561.0
1400,1996,90,117691,39.0
1401,1996,130,116410,1574.0
1404,1996,113,119783,684.0
1405,1996,81,115641,10479.0
1406,1995,111,112769,390.0
1407,1996,111,117571,19844.0
1408,1992,112,104691,14060.0
1409,1996,105,117038,7159.0
1410,1996,129,116240,788.0
1411,1996,242,116477,7124.0
1412,1996,112,117690,291.0
1413,1996,111,118163,387.0
1414,1996,104,117091,1858.0
1415,1996,117,118100,283.0
1416,1996,135,116250,6538.0
1417,1996,144,117364,805.0
1419,1971,100,67959,1507.0
1420,1996,127,117028,92.0
1421,1995,10,113212,209.0
1422,1997,107,119731,3262.0
1423,1995,100,116506,191.0
1424,1996,94,116640,31.0
1425,1997,93,119115,2268.0
1426,1997,98,120550,265.0
1427,1997,100,120390,828.0
1428,1995,105,112362,333.0
1429,1996,107,116704,3863.0
1430,1996,95,120414,223.0
1431,1997,88,118708,3547.0
1432,1997,117,119664,1456.0
1433,1994,96,110425,70.0
1434,1994,\N,123281,70.0
1436,1980,103,80714,75.0
1437,1993,105,106535,347.0
1438,1997,108,118928,7286.0
1439,1997,105,119644,367.0
1440,1993,96,106266,774.0
1441,1993,98,106387,6893.0
1442,1997,106,119937,776.0
1443,1996,87,117907,28.0
1444,1995,105,109949,142.0
1445,1997,108,119640,1422.0
1446,1996,105,116790,2542.0
1447,1997,91,119225,639.0
1448,1996,72,116310,55.0
1449,1996,84,118111,6867.0
1450,1996,99,116754,303.0
1453,1997,105,118691,1791.0
1454,1996,121,120238,828.0
1455,1996,95,116565,181.0
1456,1997,84,119887,593.0
1457,1997,109,119141,3149.0
1458,1997,96,120357,241.0
1459,1997,121,118548,3884.0
1460,1997,89,120317,860.0
1461,1997,93,120434,2842.0
1462,1996,57,118042,21.0
1463,1997,105,120318,384.0
1464,1997,134,116922,5099.0
1465,1997,140,120036,1136.0
1466,1997,127,119008,12695.0
1467,1996,98,117544,35.0
1468,1997,79,118750,1283.0
1470,1997,90,120014,58.0
1471,1997,74,118762,100.0
1472,1997,97,118859,418.0
1473,1997,90,118702,242.0
1474,1997,105,119432,2208.0
1475,1996,117,116743,867.0
1476,1997,109,119951,6560.0
1477,1997,109,119572,410.0
1479,1997,116,120053,9704.0
1480,1997,121,120152,2010.0
1482,1996,100,118064,536.0
1483,1996,100,115964,3313.0
1484,1996,87,116041,1075.0
1485,1997,86,119528,22136.0
1486,1996,93,117422,94.0
1487,1997,127,120094,1934.0
1488,1997,111,118972,3939.0
1489,1997,75,118829,485.0
1490,1997,91,118663,359.0
1493,1996,76,116931,234.0
1495,1997,99,120389,770.0
1496,1997,108,118623,417.0
1497,1997,93,119013,828.0
1498,1997,110,119381,1285.0
1499,1997,89,118615,7106.0
1500,1997,107,119229,16248.0
1501,1997,113,116762,212.0
1502,1996,78,116783,273.0
1503,1997,95,118541,1379.0
1504,1996,104,113314,144.0
1507,1997,122,119859,402.0
1508,1997,101,120366,214.0
1509,1997,86,118586,216.0
1510,1997,92,118783,26.0
1511,1996,100,117050,168.0
1513,1997,92,120032,9798.0
1514,1996,130,116295,139.0
1515,1997,104,120461,4617.0
1516,1996,101,115886,483.0
1517,1997,94,118655,26784.0
1518,1997,93,118771,3296.0
1519,1996,92,115760,128.0
1520,1997,88,115927,157.0
1522,1996,92,117482,39.0
1523,1997,106,120383,370.0
1524,1992,91,105660,22.0
1525,1997,131,120479,358.0
1526,1997,98,119109,856.0
1527,1997,126,119116,36269.0
1528,1996,105,116643,30.0
1529,1997,82,119809,286.0
1531,1996,93,116920,77.0
1532,1997,105,120190,70.0
1533,1996,90,117398,346.0
1534,1965,80,58985,113.0
1535,1997,108,119578,783.0
1537,1996,136,117615,4644.0
1538,1997,88,120087,147.0
1539,1997,99,120394,303.0
1541,1997,100,118556,2285.0
1542,1996,108,115744,2286.0
1543,1997,94,118964,78.0
1544,1997,129,119567,17684.0
1545,1996,97,117359,663.0
1546,1996,96,117561,455.0
1547,1996,93,120118,300.0
1548,1996,123,118117,42.0
1549,1995,105,114303,135.0
1550,1997,98,120373,718.0
1551,1997,84,118787,336.0
1552,1997,115,118880,17080.0
1553,1996,107,116834,37.0
1554,1996,126,114134,1391.0
1555,1995,89,112951,74.0
1556,1997,121,120179,6276.0
1557,1997,102,117724,24.0
1558,1996,80,117775,36.0
1559,1997,96,113968,16.0
1561,1996,102,118127,42.0
1562,1997,125,118688,11569.0
1563,1997,97,119019,224.0
1564,1997,98,120034,290.0
1565,1996,92,116502,260.0
1566,1997,93,119282,7688.0
1567,1997,92,119502,83.0
1568,1996,113,116949,13.0
1569,1997,105,119738,12436.0
1570,1992,83,105569,334.0
1571,1996,91,115856,483.0
1572,1963,103,57345,768.0
1573,1997,138,119094,22272.0
1574,1997,93,119098,131.0
1575,1996,75,116384,165.0
1577,1995,80,117076,38.0
1578,1995,110,113425,28.0
1579,1996,84,116334,43.0
1580,1997,98,119654,44287.0
1581,1997,106,119848,683.0
1582,1997,106,120512,519.0
1583,1997,89,120133,279.0
1584,1997,150,118884,24808.0
1585,1996,101,116930,218.0
1586,1997,125,119173,8491.0
1587,1982,129,82198,8258.0
1588,1997,92,119190,5125.0
1589,1997,105,118887,5830.0
1590,1997,96,119081,8511.0
1591,1997,96,120177,6508.0
1592,1997,98,118570,1641.0
1593,1997,101,119896,1820.0
1594,1997,97,119361,2743.0
1595,1997,86,119152,1103.0
1596,1997,83,118818,528.0
1597,1997,135,118883,12683.0
1598,1998,100,118966,1004.0
1599,1997,97,120207,601.0
1600,1997,100,120112,732.0
1601,1997,130,119311,696.0
1602,1997,84,119509,496.0
1603,1997,105,119675,3440.0
1604,1997,97,119695,865.0
1605,1997,101,119086,975.0
1606,1997,95,119484,930.0
1608,1997,124,118571,17114.0
1609,1997,119,118531,807.0
1610,1990,135,99810,24936.0
1611,1991,104,102494,2806.0
1612,1997,86,119465,484.0
1613,1997,86,120197,270.0
1614,1997,90,119360,5198.0
1615,1997,117,119051,2821.0
1616,1997,124,119874,4531.0
1617,1997,138,119488,32553.0
1619,1997,136,120102,5962.0
1620,1997,115,119468,5471.0
1621,1997,115,120169,754.0
1622,1997,87,119457,63.0
1623,1997,90,120524,1175.0
1624,1997,105,120323,525.0
1625,1997,129,119174,20986.0
1626,1997,105,119123,817.0
1627,1997,125,120399,2858.0
1628,1997,124,119557,53.0
1629,1997,97,119632,983.0
1630,1997,94,123953,20.0
1631,1997,119,118647,521.0
1632,1997,98,120151,183.0
1633,1997,113,120402,2599.0
1635,1997,112,119349,6280.0
1636,1997,91,120192,88.0
1639,1997,113,118842,16300.0
1640,1997,93,119326,546.0
1641,1997,91,119164,17621.0
1642,1996,98,116631,724.0
1643,1997,101,119280,2894.0
1644,1997,101,119345,9343.0
1645,1997,144,118971,15215.0
1646,1997,95,120029,924.0
1647,1997,94,119906,720.0
1648,1997,85,119324,1665.0
1649,1997,80,119107,1532.0
1650,1997,115,120481,462.0
1651,1997,101,120303,157.0
1652,1997,106,120539,91.0
1653,1997,106,119177,24537.0
1654,1997,99,119095,688.0
1655,1998,96,119891,775.0
1656,1997,115,120257,141.0
1657,1997,80,120529,164.0
1658,1997,103,119535,2004.0
1659,1997,86,119338,104.0
1660,1997,109,119080,1328.0
1661,1997,118,119210,675.0
1662,1997,116,118900,243.0
1663,1981,106,83131,9581.0
1664,1996,103,117221,78.0
1665,1997,89,118689,4216.0
1666,1997,92,119327,151.0
1667,1997,114,119592,1149.0
1668,1997,102,119832,317.0
1669,1997,100,120275,342.0
1670,1997,103,120490,762.0
1671,1997,106,119527,307.0
1672,1997,135,119978,4651.0
1673,1997,155,118749,16149.0
1674,1985,112,90329,12833.0
1675,1997,108,119365,131.0
1676,1997,129,120201,19257.0
1677,1997,107,118901,183.0
1678,1993,139,107282,4929.0
1679,1997,95,118836,204.0
1680,1998,99,120148,8480.0
1681,1997,95,119707,2616.0
1682,1998,103,120382,36017.0
1683,1997,102,120520,2016.0
1684,1997,97,119723,652.0
1685,1996,88,116592,97.0
1686,1997,122,119994,1048.0
1687,1997,124,119395,5644.0
1688,1997,94,118617,5216.0
1689,1997,94,120483,2237.0
1690,1997,109,118583,13736.0
1692,1997,85,112318,126.0
1693,1997,155,118607,5677.0
1694,1997,134,118632,3193.0
1695,1997,98,123385,218.0
1696,1997,105,118698,285.0
1697,1995,98,109266,26.0
1698,1997,107,118764,58.0
1699,1997,110,118804,1215.0
1701,1997,96,118954,3368.0
1702,1997,93,119137,5169.0
1703,1997,115,119142,794.0
1704,1997,126,119217,42770.0
1705,1996,94,116465,18.0
1706,1996,90,116490,18.0
1707,1997,102,119303,3445.0
1708,1997,101,119352,18.0
1709,1997,93,130073,33.0
1710,1997,94,116976,29.0
1711,1997,155,119668,5224.0
1713,1997,98,119715,2792.0
1714,1996,101,117167,37.0
1715,1997,82,119819,105.0
1716,1995,94,119845,33.0
1717,1997,120,120082,8658.0
1718,1997,94,120222,56.0
1719,1997,112,120255,4005.0
1720,1997,101,128755,68.0
1721,1997,194,120338,44787.0
1722,1997,119,120347,14906.0
1723,1996,100,117994,68.0
1724,1996,85,118230,47.0
1725,1997,116,119052,158.0
1726,1997,177,119925,2644.0
1727,1998,169,119314,2651.0
1728,1997,108,120521,251.0
1729,1997,154,119396,14064.0
1730,1997,134,119485,1935.0
1731,1997,87,119718,886.0
1732,1998,117,118715,29805.0
1733,1997,119,118566,570.0
1734,1997,88,119590,1964.0
1735,1998,111,119223,3458.0
1738,1998,80,120881,18.0
1739,1998,93,118539,668.0
1740,1998,80,119655,21.0
1742,1998,97,119988,29.0
1743,1997,106,129758,56.0
1744,1998,89,120670,503.0
1746,1998,93,120820,487.0
1747,1997,97,120885,12474.0
1748,1998,100,118929,13705.0
1749,1996,100,116845,99.0
1750,1997,101,120478,375.0
1752,1998,97,120696,1888.0
1753,1998,82,120693,2836.0
1754,1998,124,119099,4323.0
1755,1997,109,120122,675.0
1756,1998,87,118643,538.0
1757,1995,99,112913,605.0
1759,1997,110,119815,396.0
1760,1997,93,120185,3193.0
1762,1998,106,118956,1563.0
1764,1998,108,128690,20.0
1765,1998,89,119521,31.0
1767,1998,104,119734,237.0
1768,1997,73,119711,53.0
1769,1998,87,120008,2933.0
1770,1998,92,120594,228.0
1771,1997,94,119784,398.0
1772,1998,123,118747,3357.0
1773,1995,87,114690,127.0
1774,1998,9,133090,19.0
